,,,,,,,Daily Price Arrival Report-07-11-2025 to 11-09-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,900.00,"2,000.00","1,200.00",Rs./Quintal,25.00,Metric Tonnes,10-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,500.00",Rs./Quintal,26.00,Metric Tonnes,07-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,900.00,"2,000.00","1,000.00",Rs./Quintal,26.00,Metric Tonnes,06-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,200.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,03-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,200.00","1,400.00",Rs./Quintal,27.00,Metric Tonnes,28-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,600.00",Rs./Quintal,26.00,Metric Tonnes,27-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,100.00","1,500.00",Rs./Quintal,27.00,Metric Tonnes,26-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,100.00","1,600.00",Rs./Quintal,270.00,Metric Tonnes,25-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,500.00","1,600.00",Rs./Quintal,27.00,Metric Tonnes,22-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,500.00",Rs./Quintal,25.00,Metric Tonnes,21-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,100.00","1,400.00",Rs./Quintal,27.00,Metric Tonnes,20-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,200.00","1,600.00",Rs./Quintal,26.00,Metric Tonnes,18-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,500.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,17-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,600.00",Rs./Quintal,25.00,Metric Tonnes,15-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,28.00,Metric Tonnes,14-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,100.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,13-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,000.00","2,100.00","1,700.00",Rs./Quintal,27.00,Metric Tonnes,12-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,500.00",Rs./Quintal,35.00,Metric Tonnes,11-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,200.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,10-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,000.00","2,200.00","1,400.00",Rs./Quintal,31.00,Metric Tonnes,08-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,100.00","1,400.00",Rs./Quintal,33.00,Metric Tonnes,05-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,000.00","2,200.00","1,400.00",Rs./Quintal,31.00,Metric Tonnes,04-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,200.00","1,400.00",Rs./Quintal,36.00,Metric Tonnes,31-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,600.00",Rs./Quintal,27.00,Metric Tonnes,25-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,400.00",Rs./Quintal,31.00,Metric Tonnes,22-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,21-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,000.00","2,100.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,17-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,400.00",Rs./Quintal,31.00,Metric Tonnes,16-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,000.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,15-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,500.00",Rs./Quintal,26.00,Metric Tonnes,11-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,500.00",Rs./Quintal,29.00,Metric Tonnes,10-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,300.00",Rs./Quintal,26.00,Metric Tonnes,09-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,36.00,Metric Tonnes,06-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,000.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,04-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,27.00,Metric Tonnes,03-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","1,800.00","1,300.00",Rs./Quintal,13.00,Metric Tonnes,01-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,31.00,Metric Tonnes,31-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,30-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,300.00","2,000.00","1,700.00",Rs./Quintal,28.00,Metric Tonnes,26-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,45.00,Metric Tonnes,24-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,500.00","2,200.00","1,700.00",Rs./Quintal,33.00,Metric Tonnes,21-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,40.00,Metric Tonnes,20-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,400.00","2,600.00","1,800.00",Rs./Quintal,33.00,Metric Tonnes,19-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,500.00","2,500.00","1,800.00",Rs./Quintal,26.00,Metric Tonnes,18-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,31.00,Metric Tonnes,16-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,500.00","1,500.00",Rs./Quintal,45.00,Metric Tonnes,13-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,200.00","1,600.00",Rs./Quintal,28.00,Metric Tonnes,11-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,900.00,"1,800.00","1,400.00",Rs./Quintal,30.00,Metric Tonnes,10-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","1,900.00","1,400.00",Rs./Quintal,25.00,Metric Tonnes,07-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","1,900.00","1,400.00",Rs./Quintal,35.00,Metric Tonnes,30-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,29-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,000.00","1,500.00",Rs./Quintal,30.00,Metric Tonnes,23-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,45.00,Metric Tonnes,22-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,20-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,900.00,"1,900.00","1,400.00",Rs./Quintal,28.00,Metric Tonnes,18-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,400.00",Rs./Quintal,35.00,Metric Tonnes,16-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,100.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,15-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,200.00","1,400.00",Rs./Quintal,28.00,Metric Tonnes,13-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,29.00,Metric Tonnes,12-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,100.00","2,000.00","1,400.00",Rs./Quintal,27.00,Metric Tonnes,08-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Onion,Local,Local,"1,200.00","2,200.00","1,400.00",Rs./Quintal,26.00,Metric Tonnes,07-11-2025

